customer_tweet_id,customer_text,agent_tweet_id,agent_text,created_at
494213,Windows 7. I'm not sure which spotify version since it won't let me open the app,494211,Got it. Can you try reinstalling Spotify by going into Safe mode with networking? Does this make any difference /JP,Fri Dec 01 17:56:24 +0000 2017
494210,"I can’t log into my account with Facebook or email and I haven’t changed any information, logs in, etc. One day I was just randomly logged out of my Spotify",494209,"Hey Julia, help's here! Could you shoot us a DM with your account's email address? We'll take a look backstage /VK",Fri Dec 01 17:57:21 +0000 2017
496157,"Just got a notice for $99 for a year promo, but I'm getting an account is not eligible prompt when I try and sign-up. T&C seems to indicate that I should be eligible. Appreciate any help in tracking down if I can sign up.",496156,"Hey Matt, help's here! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK",Fri Dec 01 17:58:43 +0000 2017
496153,"Every month, my app dumps 15 GB of downloaded playlists and forces me to download all of it again. This is the last time. Fix your shitty app before you lose another 3 year+ Premium subscriber to",496152,"Hi, we're sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this /AU",Fri Dec 01 18:06:26 +0000 2017
496133,sent you a DM received an email that looks like a scam pretending to be you?,496131,Hey there! Can you DM a screenshot of the email you received? We'll check it out /TF,Fri Dec 01 18:14:07 +0000 2017
496121,I was using a chromebook. No app just right to the site,496120,Got it! That's not cool. Does logging out > restarting the device > logging back in help? Keep us posted /KL,Fri Dec 01 18:28:10 +0000 2017
497751,"Can y'all add the new ""Like/Don't Recommend"" feature to the Release Radar playlist? I regularly get recommendations for artists I listened to one time years ago.",497749,"Hey Ian! We can see how this would be useful. You can vote for the official idea here: If you ever need anything else, just shout and we'll come running 🏃 /JX",Fri Dec 01 18:38:20 +0000 2017
497738,". should have liner notes with albums on their platform, or at least credits. A lot of people put in a lot of work to make a record and I’d love to know who they are.",497736,Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them. Stay awesome 😁 /MX,Fri Dec 01 18:39:18 +0000 2017
497729,my sister registered to Spotify with my bank account and she can’t seem to remember her email nor her password. Is it possibly for me to cancel my subscription?,497728,"Hey Ami, help's here! Can you DM us a screenshot of how the payment appears on your bank statement? Be careful not to include any sensitive information. We'll do some digging /JX",Fri Dec 01 18:43:23 +0000 2017
492437,"Oké! So first she makes her account and then, with the invitationcode, she can add herself to my family premium account? Big thank you!!!",492438,"Anytime! That would be correct, once her account has been created she'll be able to accept the invitation code without any trouble. Feel free to send a tweet our way if you need help with anything else 🙂 /JI",Fri Dec 01 18:51:34 +0000 2017
497710,"Still searching for a way to forever block from ever coming into any playlist, i need your help .",497709,"Hey Dennis! This isn't possible right now, but you can vote for the idea and help make it happen here: /KL",Fri Dec 01 18:56:07 +0000 2017
496138,"It did fix it. However, when I have tried to get a password reset w my email I get this ""The CSRF token is invalid."" so i have to sign up w fb.",496139,Can you DM us your account's email address and username? We'll take a look backstage /KL,Fri Dec 01 18:58:59 +0000 2017
492439,WhoopWhoop we did it!!! 😘,492440,Sweet! Happy to hear it worked okay. We'll be here if you need us /JI,Fri Dec 01 19:05:52 +0000 2017
499269,Why does my Spotify account just not work on the app😤😤,499268,"Hey there, help's here! Could you DM us exactly what's happening? We'll see what we can suggest /CG",Fri Dec 01 19:11:25 +0000 2017
100181,I've been paying $14.99 per month several months for what?? I can't access premium or downloads. I demand full refund since subscription commenced.,499257,"Hey, that's not cool! Can you shoot us a DM with your account's username and email address? We'll check things out /DI",Fri Dec 01 19:18:14 +0000 2017
499247,Now I've been charged for Student twice. I'm not a student. Please contact me. Thanks! 🌊🌊🌊,499246,"Hey, help's here. Could you send us a DM with your account's email address and username? We'll check it out /JZ",Fri Dec 01 19:19:43 +0000 2017
2265084,"I tried logging my mom into her spotify and it said log in error 3, then I tried resetting her password with both her username and her email and this error shows up. Please help me get her back into her account. We are using a #spotifyfamily plan. I don't want it to go to waste.",2265083,Hi! We've just dropped you a DM. Let's carry on there /JE,Fri Dec 01 19:28:28 +0000 2017
500965,my account is no so secure that I can’t get into it - when I log in with Facebook it says error 404 and when I log in with the code Facebook sends me it says login failed 😣,500964,"Hey Sophie, help's here! Could you DM us your account's email address and username? We'll take a look backstage 🔍 /CG",Fri Dec 01 19:36:38 +0000 2017
500938,did somebody forget to update the playlists? #RapCaviar has the same tracks as last week. #weak,500936,Hey Travis! That's odd. The Rap Caviar playlist was updated recently. Can you try logging out of your account and back in? Let us know if that makes a difference /KA,Fri Dec 01 19:48:53 +0000 2017
500934,"Signed up for 1 yr premium, still showing it's going to charge for monthly on my account. Can you fix or explain? Thanks!",500932,"Hey Marin! We can confirm you've successfully subscribed to the offer for 12 months for $99. Your subscription won't expire until the 17th of December, 2018. When your subscription expires, your account will then revert back to the monthly Premium billing. Hope this helps /JX",Fri Dec 01 19:49:25 +0000 2017
500916,"Hello , I have been trying several times to go premium for 0,99 euro. I would like to pay with my paypal buth everytime I try i goes back to the page where you can choose how you like to pay. Can you help me? hope for a answer soon. Phara Peyskens",500915,Hi! We've just dropped you a DM. Check it out /JE,Fri Dec 01 19:57:23 +0000 2017
502679,why am i being charged twice. One payment of 9.99 and one of 4.99 (as im a student),502678,"Hey Toby, help's here! Can you DM us your account's username and email address? We'll check it out 🔍 /TR",Fri Dec 01 20:01:17 +0000 2017
502670,"""Click to install new update""..... *spotify closes*...... now won't open or install. Not even after complete removal & attempted web download. Suggestions? Windows 7 app",502668,"Hey Christopher! Just to check, have you tried the steps here: They should help with this. Let us know if not /CO",Fri Dec 01 20:02:49 +0000 2017
504291,"Would love to take advantage of the $99/year offer, but can't get it to work. Facing the issue on both desktop and mobile web.",504290,Hi Elizabeth! Help's arrived. Can you DM us your account's email address? We'll take a look under the hood /CP,Fri Dec 01 20:34:11 +0000 2017
504267,Please help!,504266,"Hey Joey, help's on the way! Could you DM us your username and email address? We'll see what's going on /JQ",Fri Dec 01 20:49:36 +0000 2017
504265,Is there ANY way I can block or remove someone from following me?,504264,Hey! We've just sent a DM your way. Let's carry on chatting there /JQ,Fri Dec 01 20:54:00 +0000 2017
504261,hello im having problems accepting an invite for Spotify family premium. It keeps saying error 600... I cleared my cache cookies etc and I even tried to accept on diff devices. What would be another solution for this issue? Thanks,504260,"Hi, help's on the way! Could you DM us yours and the Premium for Family plan owner's usernames and email addresses? We'll take a look backstage /JQ",Fri Dec 01 20:57:12 +0000 2017
506054,"Hi I went on my app and was offered a deal 12 months for €99, I went later to get the offer and I cant find it. Is it possible to redeem the offer or am I too late? Thanks",506052,Hey Laura! Can you send us your account's email address or username via DM? We'll take a look backstage /JE,Fri Dec 01 21:10:25 +0000 2017
506051,"I just moved to london, and the app kicked me out and won’t let me login or even create a new account. Updated my country on and still no luck. I’ve tried everything! Please help!! 🙏",506050,"Hi Holleigh, calvary's here! Can you DM us your account's email address and username? We'll take a look backstage /TX",Fri Dec 01 21:14:24 +0000 2017
506038,So is down,506037,"Hi there, that doesn't seem right! Can you DM us your account's email address or username? We'll take a look backstage /GT",Fri Dec 01 21:15:42 +0000 2017
506034,I just canceled my Premium Subscription after nearly 6 years. The reason is this: You are not listening.,506033,Hey Dave! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team. Give us a shout if you need anything else /ZO,Fri Dec 01 21:17:17 +0000 2017
506029,when can i stream pitbulls greatest hits album ?,506028,"Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /VK",Fri Dec 01 21:20:41 +0000 2017
506027,How can I purchase the $99 yearly sub with gift cards?,506026,"Hi Jacob! You'll need to use a recurring payment method that's available when signing up for a standard Spotify subscription, such as PayPal or a debit/credit card. Hope this clears things up /WW",Fri Dec 01 21:21:10 +0000 2017
